speaker,index,word,position,proportion,maximum,minimum
m01,52,luck,medial,0.6298015753346385,0.40466307504511356,0.7856320460905777
m01,53,tuck,medial,0.15496923653141242,0.35615767211920324,0.8270755847793376
m01,53,tuck,medial,0.2701053778139122,0.36513276190425054,0.85174800947732
m01,53,tuck,medial,0.39046935405472927,0.3572964931593663,0.7613061833320696
m01,53,tuck,medial,0.5128808616862612,0.3603415334691817,0.7630340286795557
m01,53,tuck,medial,0.63461025177092,0.4038752767629797,0.7298167456398693
m01,53,tuck,medial,0.7527181642834476,0.49922173332108455,0.7779274924726876
m01,54,short,medial,0.02106952259168713,0.036122628465574805,0.6889981332931193
m01,54,short,medial,0.04351593176790595,0.2655269440575306,0.7647296296126471
m01,54,short,medial,0.07658170187501595,0.25939389721843487,0.8202091462066449
m01,54,short,medial,0.10762255522089145,0.27375298114698343,0.7703223672204961
m01,54,short,medial,0.1429307091154301,0.21332890844365124,0.6785342273295742
m01,54,short,medial,0.17626511597491748,0.20990416747198823,0.6629246460994633
m01,54,short,medial,0.20868373016766337,0.19549491567733246,0.6508831510113884
m01,54,short,medial,0.24091293379693435,0.19739200196507192,0.6416560736791054
m01,54,short,medial,0.27354978908316085,0.1885486239269312,0.6371894725513045
m01,54,short,medial,0.30598894513650443,0.19898312508684898,0.6547579381033144
m01,54,short,medial,0.33816881770047286,0.18788424427125971,0.6273391384176927
m01,54,short,medial,0.3703322020876407,0.19472377214941958,0.6355404180609376
m01,54,short,medial,0.40251967012053175,0.19918110421303667,0.6445301786829488
m01,54,short,medial,0.43503020257558717,0.21078797511088496,0.6442658298389933
m01,54,short,medial,0.4676301102924414,0.21691447211869994,0.6428372981407446
m01,54,short,medial,0.5008582233924076,0.21737882316340038,0.6604467646406499
m01,54,short,medial,0.533400393161624,0.23565626868835984,0.6703589096768247
m01,54,short,medial,0.5669534529283793,0.23602103148268466,0.6751404043450351
m01,54,short,medial,0.60038691972577,0.24125980074571318,0.6684794941693355
m01,54,short,medial,0.634343909417851,0.23177136333477674,0.6618414534532364
m01,54,short,medial,0.6682392645357808,0.21932260156517505,0.6365688638893287
m01,54,short,medial,0.7019612155921457,0.2117561351154175,0.6470160994623715
m01,54,short,medial,0.7360889506765026,0.1928601241141143,0.6244642184195528
m01,54,short,medial,0.7698449691620584,0.1772995075112818,0.6355054371152177
m01,54,short,medial,0.802927517249824,0.18311248394668583,0.6860371578230193
m01,54,short,medial,0.8354407614204469,0.2141446646246621,0.748903778630074
m01,54,short,medial,0.8680258244279833,0.23003595872982838,0.77063733667302
m01,55,mac,final,0.07327673121720875,0.3573499470317721,0.7900989109595075
m01,55,mac,final,0.12879076012593302,0.35830140035333163,0.7904803308395713
m01,55,mac,final,0.18607773798845292,0.3421915457472433,0.7862794461981346
m01,55,mac,final,0.2419866800118802,0.3398444508030913,0.8313171644404674
m01,55,mac,final,0.2981659817558376,0.31722154579634493,0.7574776911146693
m01,55,mac,final,0.3565568504937414,0.28227654156722914,0.752107843758771
m01,55,mac,final,0.4127724647733191,0.2691512009529194,0.7580510540985484
m01,55,mac,final,0.46968373433564764,0.2642686806643597,0.6289757085087815
m01,55,mac,final,0.5266103905920488,0.24680547532583597,0.6154511429568248
m01,55,mac,final,0.5851265868310758,0.20478946333123757,0.5850672120128297
m01,55,mac,final,0.6423589729765443,0.19121762429704386,0.6404384940657347
m01,55,mac,final,0.6977101727699215,0.2447224024701991,0.7045913182363917
m01,55,mac,final,0.7513073644814581,0.1820585775531307,0.5415284105511897
m01,56,cat,medial,0.08714978376750418,0.2819710020583726,0.6856317317404651
m01,56,cat,medial,0.18679374882083044,0.2331133465587921,0.6396676457778236
m01,56,cat,medial,0.29060094209383686,0.1791938968497996,0.6623270031981058
m01,56,cat,medial,0.3906782249487877,0.18035494999711255,0.6207439404068044
m01,56,cat,medial,0.4907706146286857,0.19519392578006628,0.6497647572141622
m01,56,cat,medial,0.5907173089689755,0.1815231851241594,0.6883024811703002
m01,56,cat,medial,0.6898408935179312,0.17724945237550324,0.7419681243030617
m01,56,cat,medial,0.7887199988258842,0.20778802356092596,0.7882675586265548
m01,57,pork,final,0.019258561496246718,0.3525746782717047,0.7763626202168058
m01,57,pork,final,0.04964405194127681,0.31007673524693646,0.7207618454113418
m01,57,pork,final,0.07959529864092894,0.2971111849899227,0.782727428659734
m01,57,pork,final,0.11020202160346922,0.2891955548029917,0.7901087520961624
m01,57,pork,final,0.1406681987656794,0.2814866830889411,0.7751428591360803
m01,57,pork,final,0.1714607988861119,0.2667599424781805,0.7727157010689277
m01,57,pork,final,0.20270175183665481,0.2553981912945226,0.7876654921365167
m01,57,pork,final,0.233187331675244,0.25348984005047087,0.6706744708609168
m01,57,pork,final,0.26622096296940573,0.23663113603287678,0.6864012744370365
m01,57,pork,final,0.29732087330946255,0.24588440781000598,0.6837735562771188
m01,57,pork,final,0.3288091524561011,0.2583007777215554,0.6730751666784757
m01,57,pork,final,0.3608499103943468,0.2581729869930908,0.6839999405394583
m01,57,pork,final,0.39289742304547676,0.28510845308157,0.7058865913422188
m01,57,pork,final,0.42540030871490103,0.3043579321965538,0.7015982443119798
m01,57,pork,final,0.45851789900231243,0.32565273144599144,0.7116474405373275
m01,57,pork,final,0.4916776660598761,0.3311513984020962,0.7031882073570023
m01,57,pork,final,0.5265456115016393,0.31682524022870706,0.6923169480416311
m01,57,pork,final,0.5607624914167183,0.29122486545300647,0.6482445329092645
m01,57,pork,final,0.5960279921140521,0.240292060917048,0.6091967584206109
m01,57,pork,final,0.6293831179067303,0.21780258977802527,0.5527931674929387
m01,57,pork,final,0.659164001833194,0.3035431397267143,0.6818362597511405
m01,57,pork,final,0.6887455021972675,0.18733406893806792,0.5606714763566929
m01,58,chat,medial,0.06606003347164567,0.33515211375273196,0.7296581914190865
m01,58,chat,medial,0.13365215661281193,0.2712645265658477,0.6904434098173683
m01,58,chat,medial,0.2017376615987546,0.25237331516967804,0.6431751071755005
m01,58,chat,medial,0.27499803102659887,0.19592860238562188,0.6165951923487463
m01,58,chat,medial,0.3454160250617565,0.16907300480155096,0.6242631657915256
m01,58,chat,medial,0.41418974540304004,0.1812360967928985,0.6265545545998087
m01,58,chat,medial,0.4865830593493424,0.1906629599853202,0.6568338983387519
m01,58,chat,medial,0.555826060301714,0.21962611827318484,0.7293562792921389
m01,58,chat,medial,0.6254326509517674,0.24714565881009606,0.7693700788345718
m01,58,chat,medial,0.6974131512167187,0.26804847195740705,0.7881197375321246
m01,59,cut,final,0.10701638127284618,0.3908790542768387,0.8250587269508767
m01,59,cut,final,0.18413255009473142,0.3052311647114666,0.6927062064160752
m01,59,cut,final,0.26728949179526096,0.2094131017457351,0.6299725512158574
m01,59,cut,final,0.34701220458268384,0.18464314101145027,0.6554738343499245
m01,59,cut,final,0.4215877297849249,0.21473267585704447,0.6831175211343662
m01,59,cut,final,0.4991611348830235,0.2314362515249225,0.6885858462118202
m01,59,cut,final,0.5783564676472545,0.2502173877050868,0.7050524026906339
m01,59,cut,final,0.6568240273160824,0.2931562691447993,0.6882789942934304
m01,59,cut,final,0.7358607258956822,0.19491474495112096,0.7888101780250689
m01,59,cut,final,0.8182488900480189,0.3825683543166454,0.6154401291775592
m01,59,cut,final,0.8870884395463007,0.22216997210016096,0.675073035197133
m01,60,short,final,0.03131933276223059,0.059415821783230766,0.6616744281937249
m01,60,short,final,0.04810097910788018,0.34371695291921367,0.8406391737008682
m01,60,short,final,0.07436272996268531,0.3064505629254161,0.7972177750804226
m01,60,short,final,0.10216462132442007,0.2470440453495562,0.7712652546997323
m01,60,short,final,0.1297610014285009,0.23389636570364622,0.7311826555072616
m01,60,short,final,0.15772613157603893,0.2310731961598238,0.8745000443554259
m01,60,short,final,0.1847953723423915,0.23146947323425643,0.6988095735295047
m01,60,short,final,0.2143846871822195,0.2017353141360142,0.794671017437987
m01,60,short,final,0.24238768100539348,0.20140506454958118,0.6674174684138847
m01,60,short,final,0.27065720131891813,0.2070821466228332,0.640169565660978
m01,60,short,final,0.29954675086339516,0.2028840879239172,0.6754284713932049
m01,60,short,final,0.328311914417143,0.2106014510956909,0.6535411140236663
m01,60,short,final,0.3574428025862733,0.2117752471204041,0.6488524997737659
m01,60,short,final,0.3868158986710922,0.20876452296497355,0.6339756548916954
m01,60,short,final,0.41648258070072597,0.20706913208599462,0.634245485855528
m01,60,short,final,0.4463253860043714,0.20002583386408598,0.6561877769805661
m01,60,short,final,0.4760389489411504,0.19102807419510803,0.6326034816698582
m01,60,short,final,0.5059343449956544,0.19074335025802286,0.6255101984050034
m01,60,short,final,0.5359402391812985,0.19722959392951583,0.6288741713833407
m01,60,short,final,0.5659370424008454,0.20512083619516158,0.6748153755406036
m01,60,short,final,0.5951410401356382,0.22843819007981955,0.6999537704681423
m01,60,short,final,0.625224910812802,0.2437938512108142,0.7524956651110485
m01,60,short,final,0.6545233978526604,0.27842739582144227,0.7367978448035599
m01,60,short,final,0.6840837015798371,0.16844251811685018,0.5135055553722594
m01,61,wrought,final,0.04594413882689932,0.25250262734401785,0.6861643873963776
m01,61,wrought,final,0.08455938825245153,0.2374360067252709,0.6443356037510286
m01,61,wrought,final,0.12324148753288844,0.22515175630040332,0.6160245961520767
m01,61,wrought,final,0.16191699233176482,0.22196810733013553,0.6240929295544
m01,61,wrought,final,0.20080737518252675,0.22461363950319763,0.6187499788665725
m01,61,wrought,final,0.23985556739177927,0.2332716396805547,0.6305229462612876
m01,61,wrought,final,0.2787911317057883,0.23093657438410523,0.6200993478006308
m01,61,wrought,final,0.31901118933566625,0.21000342133924507,0.6359819406819209
m01,61,wrought,final,0.35849570528432645,0.20896247880654242,0.604720944015772
m01,61,wrought,final,0.3983413534372122,0.21292828713577955,0.6451736660306843
m01,61,wrought,final,0.4375543823055395,0.21744146919736304,0.6547773747696605
m01,61,wrought,final,0.4771563653748323,0.193254499077894,0.6475321597994765
m01,61,wrought,final,0.5167836578769932,0.2138615948698928,0.6713509147698049
m01,61,wrought,final,0.5573524176073883,0.20640702915252093,0.6804464085167579
m01,61,wrought,final,0.5972093055349375,0.24958135188199662,0.6665862587759828
m01,61,wrought,final,0.6349760805166779,0.15429600906487947,0.4818437599209105
m01,61,wrought,final,0.7740170670075638,0.0790193841770267,0.8955175487803061
m01,61,wrought,final,0.8420074174801911,0.1103519651853408,0.47425579149959374
m01,62,luck,medial,0.18227759566861235,0.2358835762292089,0.8287446451481764
m01,62,luck,medial,0.3062142268463241,0.24638095089104625,0.8211456166885314
m01,62,luck,medial,0.4292769202683384,0.2579834882009762,0.7946877490113793
m01,62,luck,medial,0.5511083268057199,0.2988189921451328,0.8042867233613813
m01,62,luck,medial,0.6696522733063031,0.35390999249263533,0.7871222153796522
m01,63,duck,medial,0.1927934071792148,0.16329825399215625,0.6644640813633444
m01,63,duck,medial,0.32283293925094964,0.1648813914332936,0.6887852814302725
m01,63,duck,medial,0.45218665390348484,0.1794176472332912,0.6940312196345049
m01,63,duck,medial,0.5823370422133981,0.19548878731428163,0.6724888222484741
m01,63,duck,medial,0.713425022744974,0.2058368231419792,0.7177855718962711
m01,64,port,medial,0.02085107657601506,0.30768812032829485,0.7737906552604606
m01,64,port,medial,0.06371730639143176,0.2619374638724784,0.7474310873276797
m01,64,port,medial,0.10678021739293037,0.245044522871696,0.8370453531979519
m01,64,port,medial,0.14878278502177533,0.23391714905451827,0.7111888309141071
m01,64,port,medial,0.1918515203791196,0.2178594496909274,0.6990920879387843
m01,64,port,medial,0.23468551643344587,0.20336553059749737,0.6721785633863423
m01,64,port,medial,0.27746314253180604,0.2106528257426843,0.6708313634791339
m01,64,port,medial,0.3201766297032501,0.22117097452833953,0.6957808512885141
m01,64,port,medial,0.36235556822614434,0.22898747815125003,0.7093624665852135
m01,64,port,medial,0.40707576024460446,0.2008453680914466,0.6819865985463718
m01,64,port,medial,0.45038456762071427,0.19594550947570116,0.6862409670795999
m01,64,port,medial,0.49436336920842455,0.1848592623606465,0.6630409900042694
m01,64,port,medial,0.5377478907796375,0.1990358286090604,0.6512296018680842
m01,64,port,medial,0.5809580169024743,0.1813917531878298,0.6630662135082637
m01,64,port,medial,0.6244861387040395,0.17262253856192875,0.663304537315888
m01,64,port,medial,0.6682076929665166,0.17079482519714725,0.6577305140063545
m01,64,port,medial,0.7126222325530849,0.13499152968467493,0.6405242913462645
m01,64,port,medial,0.757177898548241,0.14310799694399684,0.6446660740608464
m01,64,port,medial,0.8004074935705132,0.15570484360127318,0.6790564798104994
m01,64,port,medial,0.8438778337354205,0.14500558630716773,0.7241406048009696
m01,64,port,medial,0.887389484620689,0.16385306895182095,0.7542068691706771
m01,65,fat,final,0.04332002149543564,0.27664670395445734,0.7728357812333365
m01,65,fat,final,0.09842492063554933,0.18390913127381092,0.7137115333932919
m01,65,fat,final,0.14997458750270737,0.2086489569531479,0.7141831443279812
m01,65,fat,final,0.20269328663606334,0.2084854742931546,0.6963918166685942
m01,65,fat,final,0.2566042660623046,0.21137469972697198,0.714164893209145
m01,65,fat,final,0.31204559521355546,0.21195129846436814,0.6913005158259474
m01,65,fat,final,0.36820497070397634,0.21954959315781114,0.686859885708424
m01,65,fat,final,0.42526772792877326,0.21578372176118057,0.6748830747364263
m01,65,fat,final,0.4832402877966715,0.2100724289376115,0.6674500033527647
m01,65,fat,final,0.5416245003148502,0.2115449443746765,0.687286106530797
m01,65,fat,final,0.5988495195310026,0.2099872893787693,0.6191218732218661
m01,65,fat,final,0.6550767529962473,0.1865083788182671,0.6391314037815179
m01,65,fat,final,0.7074867788055694,0.3897198853584175,0.6353374579606924
m01,66,kick,medial,0.08344884897442052,0.42288069154998437,0.7166456470681143
m01,66,kick,medial,0.20347005082871641,0.4089741912761451,0.7910729434530174
m01,66,kick,medial,0.3235033952513074,0.38856226693396106,0.766478970749193
m01,66,kick,medial,0.44472897788121185,0.3746785924652353,0.7638400155841104
m01,66,kick,medial,0.5658219106665179,0.36952141288470625,0.7302510067430598
m01,66,kick,medial,0.6873625321099167,0.36756641433019127,0.7568786969274103
m01,66,kick,medial,0.8092540548548184,0.376795835619859,0.7733032711773545
m01,67,chat,final,0.058867707481611506,0.2624936036727992,0.7102329376029064
m01,67,chat,final,0.10671084272180895,0.20379559524333812,0.6397041985697436
m01,67,chat,final,0.15675526232032003,0.14195787302177265,0.6420085784322056
m01,67,chat,final,0.20418880682700388,0.16350818832650757,0.6682920492832035
m01,67,chat,final,0.2513929884846711,0.17659142974342704,0.6750185347783564
m01,67,chat,final,0.29994726643060665,0.18864733707859405,0.6813900774911889
m01,67,chat,final,0.350200058665409,0.2114437906230454,0.6869718280839788
m01,67,chat,final,0.4018875425658079,0.21027568924289006,0.6836960825893543
m01,67,chat,final,0.4552761140692356,0.2259312861024163,0.7452147628552509
m01,67,chat,final,0.5087559932126761,0.24002081496748373,0.6781930441711865
m01,67,chat,final,0.5640528679348495,0.26256619203794757,0.7175532674571037
m01,67,chat,final,0.619707021944283,0.2596186629591061,0.7330356875188028
m01,67,chat,final,0.6753181664984071,0.25928977579886947,0.7449617246157629
m01,67,chat,final,0.7305291020938679,0.27909391975327236,0.7364866299737383
m01,67,chat,final,0.7856514687492973,0.3453862590374753,0.6453592313123251
m01,68,chick,medial,0.0564377806063886,0.35528602625134703,0.802739110580745
m01,68,chick,medial,0.17628598967898093,0.35414010794578266,0.7606980798397417
m01,68,chick,medial,0.302286301490095,0.35316480768983916,0.7615645055038828
m01,68,chick,medial,0.4290445742769869,0.37016771558300976,0.7756093682306313
m01,68,chick,medial,0.5564535938753422,0.4066333308961749,0.8208084063290636
m01,68,chick,medial,0.6864825487805852,0.4488347971664715,0.8201716757578882
m01,69,tack,final,0.024822739589047786,0.35299565782400316,0.801594061203024
m01,69,tack,final,0.08285906293496469,0.32888177689772174,0.7767750673440281
m01,69,tack,final,0.14501310303197332,0.26400244192474825,0.7724760793942439
m01,69,tack,final,0.20876460925476747,0.23401639038928668,0.656369824983367
m01,69,tack,final,0.2739192098865545,0.18571282915303972,0.7409702270651141
m01,69,tack,final,0.34000694375428675,0.17283704984621293,0.6214270392192189
m01,69,tack,final,0.40320535162604354,0.20632004427648035,0.6427300101989543
m01,69,tack,final,0.4696557744680218,0.22459159793453976,0.6409552664748469
m01,69,tack,final,0.5372745030544823,0.23760644198013584,0.6383463626795091
m01,69,tack,final,0.6071976610983494,0.24261246214471593,0.626262375057241
m01,69,tack,final,0.678237115198323,0.2375471331520261,0.6327231172432941
m01,69,tack,final,0.7494395550191947,0.23035245425520934,0.6170161604406648
m01,69,tack,final,0.8197455618544295,0.2401159923108085,0.6611911976907184
m01,69,tack,final,0.8899004833189026,0.24449199978234798,0.5974854067106339
m01,70,tuck,medial,0.09871931565558212,0.32164318120633745,0.7361479573135248
m01,70,tuck,medial,0.22822781564414896,0.3203665386983714,0.6781295310486606
m01,70,tuck,medial,0.36316397697900554,0.28694455340965896,0.6386304833226696
m01,70,tuck,medial,0.5040248493440814,0.2668017407019557,0.6164787143505911
m01,70,tuck,medial,0.6360871443772068,0.31446632584802076,0.7585068863044417
m01,70,tuck,medial,0.7664501194823077,0.3950534620531924,0.7059854011821106
m01,71,shut,medial,0.08705467273134712,0.2897688671793659,0.7085867058638454
m01,71,shut,medial,0.16194767492137502,0.20968094706873433,0.7126149895885535
m01,71,shut,medial,0.23358752364828472,0.16455042490138308,0.6327281122377741
m01,71,shut,medial,0.3104436691835767,0.07897918314408593,0.6496188813456285
m01,71,shut,medial,0.37820460200520484,0.09231914210893058,0.6842944878074488
m01,71,shut,medial,0.44755487040303815,0.09035028866675103,0.6935359673793048
m01,71,shut,medial,0.5185246079331778,0.1080770631305549,0.7067176652383443
m01,71,shut,medial,0.5900610986045037,0.12944423431201035,0.6776507570531152
m01,71,shut,medial,0.6665874492557489,0.11693670349087,0.667824377739289
m01,72,pork,final,0.03431312707449565,0.2948672742942381,0.7288610710004186
m01,72,pork,final,0.06960678531603805,0.27099278545378014,0.817239565034842
m01,72,pork,final,0.10421603059843344,0.2531352445370601,0.7435012388913883
m01,72,pork,final,0.1408899470371541,0.22588780347378692,0.6738701917848847
m01,72,pork,final,0.17670045266067583,0.2292263684593953,0.6832002012271169
m01,72,pork,final,0.21284913781463505,0.23275583242317655,0.6808619452655691
m01,72,pork,final,0.24895590876235665,0.2422062070762668,0.6728000833389051
m01,72,pork,final,0.28558580603943634,0.2507425005385897,0.6659821574418345
m01,72,pork,final,0.3227807805414254,0.25668429545218535,0.6823807623737578
m01,72,pork,final,0.36018865484565715,0.26449671423260407,0.710881335844609
m01,72,pork,final,0.3984370999656634,0.2531440680997719,0.6667916493354681
m01,72,pork,final,0.4368719857039316,0.2549284904725846,0.668938717499356
m01,72,pork,final,0.4752156142102281,0.2523138248476097,0.672747745179268
m01,72,pork,final,0.5141185948057696,0.24708721396750835,0.6727758170865469
m01,72,pork,final,0.552495186831742,0.24915661390005225,0.6573128818518296
m01,72,pork,final,0.5922121509944211,0.24164596484272857,0.6515019071115346
m01,72,pork,final,0.6316544125888717,0.2434865473807804,0.6536405356181844
m01,72,pork,final,0.6712378358228888,0.25403929150809523,0.6555696861929282
m01,72,pork,final,0.7109606125544723,0.2512630320576398,0.6513070683358325
m01,72,pork,final,0.7505896854842592,0.23886078797918334,0.6313916805558671
m01,72,pork,final,0.790889967433199,0.24019705905982858,0.6862270789030419
m01,72,pork,final,0.8279222701149672,0.28639147753837274,0.7286598305898213
m01,73,nut,final,0.049667233736566604,0.3601324507273636,0.8099500257342398
m01,73,nut,final,0.13301294441065864,0.3395813535732753,0.8031594329437454
m01,73,nut,final,0.21931237847291163,0.3111968729811383,0.7296005811545602
m01,73,nut,final,0.3038369160001236,0.2755046218024254,0.6918889973657073
m01,73,nut,final,0.391491290764174,0.2206561002641126,0.6238057376687489
m01,73,nut,final,0.4755571011071761,0.2118619102339345,0.6175381027286949
m01,73,nut,final,0.5596279949851323,0.19459462654573179,0.666535999618419
m01,73,nut,final,0.640330569987717,0.2192101007409755,0.70772925451775
m01,73,nut,final,0.723478184658983,0.24517303807993712,0.7251926687578603
m01,73,nut,final,0.8086741057281696,0.33563641670701,0.6706087294157709
m01,74,cut,final,0.04486752423385358,0.30935695283637016,0.7294096849479401
m01,74,cut,final,0.1431876936612442,0.2496478597051516,0.6934842374352256
m01,74,cut,final,0.24515793515714643,0.1811681607425969,0.6302160150514156
m01,74,cut,final,0.3519409134894608,0.14609587050337128,0.6426969124355304
m01,74,cut,final,0.44890716344135445,0.1836334792753731,0.6986912815698031
m01,74,cut,final,0.5464081309256383,0.22913561587499875,0.7143282847441477
m01,74,cut,final,0.6478752667783901,0.23897933916062786,0.7248596550673917
m01,74,cut,final,0.7488426558786333,0.2726427926855549,0.6934314130573019
m01,74,cut,final,0.8464674073694246,0.2601775852844218,0.6788880848874371
m01,75,chat,medial,0.05214761538309486,0.3318805687662753,0.7707021296680672
m01,75,chat,medial,0.11512568647503577,0.3167623454306588,0.763195216538993
m01,75,chat,medial,0.18095851832323734,0.2772924961243247,0.7280552655388628
m01,75,chat,medial,0.24664242815760767,0.2419791805267507,0.7080236939183142
m01,75,chat,medial,0.3143370194188475,0.19710111631729593,0.6711413032740495
m01,75,chat,medial,0.38171852517759014,0.19489174833359652,0.6590295078387659
m01,75,chat,medial,0.44831275630158307,0.18980905567430578,0.6698016876451682
m01,75,chat,medial,0.5153978098773634,0.18330411883018038,0.7215546875271033
m01,75,chat,medial,0.5823101235913125,0.19131883343428202,0.7803611809255208
m01,75,chat,medial,0.6494772325473346,0.2484921155356798,0.7817614080938263
m01,75,chat,medial,0.7186484987022104,0.2305498973087311,0.7475110650725737
m01,75,chat,medial,0.7883341773872758,0.21832451287803414,0.7628052252093247
m01,76,tack,medial,0.09293920980545282,0.3188538643201939,0.7965910101137127
m01,76,tack,medial,0.19849518841546906,0.2598357317527558,0.7829169200872976
m01,76,tack,medial,0.3043291810859449,0.2303071384272179,0.781688488252142
m01,76,tack,medial,0.4090375736217342,0.221361346947927,0.6672605164296399
m01,76,tack,medial,0.5172997202197593,0.19343931215359655,0.6515719538315099
m01,76,tack,medial,0.6231823479482932,0.2119601134505915,0.7088795585811031
m01,76,tack,medial,0.7262643992224496,0.26326460570740406,0.7612990621148027
m01,77,wrought,medial,0.05249294457230459,0.2272871601339853,0.6757818920403953
m01,77,wrought,medial,0.09338640247963653,0.21282430809401606,0.652416825616643
m01,77,wrought,medial,0.1338882136370326,0.215117652795307,0.6525616459927579
m01,77,wrought,medial,0.17371857010141098,0.21811965668946276,0.656955339204095
m01,77,wrought,medial,0.21309015315282773,0.22078607639730088,0.6620219783156787
m01,77,wrought,medial,0.2527061788325912,0.22422746100996446,0.6608328930096449
m01,77,wrought,medial,0.2922077131107731,0.2191555709509948,0.6651065513847857
m01,77,wrought,medial,0.33188038167023826,0.2130046253762893,0.6498403466301674
m01,77,wrought,medial,0.37169851509441615,0.20809990533543082,0.6415220496224313
m01,77,wrought,medial,0.41150098141710645,0.21146055776274925,0.6580953105362519
m01,77,wrought,medial,0.45137982952939,0.21386541926962271,0.6441901100697635
m01,77,wrought,medial,0.4915145727894352,0.21542019664926632,0.6842942985938709
m01,77,wrought,medial,0.5323404828914368,0.22011940216631673,0.6511275888993964
m01,77,wrought,medial,0.5733734175744748,0.21977545166720788,0.6484857463568654
m01,77,wrought,medial,0.6145840079354103,0.20982827735405274,0.661241921924363
m01,77,wrought,medial,0.6559153355384194,0.20571837695191686,0.6642724140603896
m01,77,wrought,medial,0.6971199985049924,0.20925102867963485,0.6680550924274753
m01,77,wrought,medial,0.7391698858670334,0.2007753886419799,0.6574093191583034
m01,77,wrought,medial,0.7810358346461257,0.19139276158145657,0.675146644788134
m01,77,wrought,medial,0.8228763349059327,0.18442183782673527,0.6941093148777171
m01,77,wrought,medial,0.8647227265976909,0.1758826129315479,0.6938146397960634
m01,77,wrought,medial,0.9060961352905426,0.17600948842687555,0.7338340813863621
m01,78,kick,final,0.06556992620514712,0.32084978322162655,0.848940563361151
m01,78,kick,final,0.1336532964512433,0.27730717180582515,0.8593868870821667
m01,78,kick,final,0.20566980968767898,0.25062873837487853,0.6798324143664582
m01,78,kick,final,0.2813182740207121,0.23752804246694725,0.6741122219863636
m01,78,kick,final,0.3540355826695479,0.23308513167756303,0.6648209840117925
m01,78,kick,final,0.4300730226443691,0.22430522222110671,0.6807531040955485
m01,78,kick,final,0.505998787012003,0.22143452165462388,0.6796417113215746
m01,78,kick,final,0.5833691388918986,0.2127069929468837,0.6845590821352379
m01,78,kick,final,0.6611554827224909,0.21599654052672743,0.7084298926718569
m01,78,kick,final,0.7370831546774628,0.25581774373857447,0.7593181466684027
m01,78,kick,final,0.8146396878977614,0.2550174211378598,0.7967253607425542
m01,79,rat,final,0.040906401792401896,0.23617598563055156,0.6851537586062211
m01,79,rat,final,0.08453395090952917,0.2393341760934722,0.6787261106160176
m01,79,rat,final,0.1283504216343787,0.24776296675545323,0.6953170039938475
m01,79,rat,final,0.17213769971846177,0.25639842831346477,0.6737247809814589
m01,79,rat,final,0.21664716070213672,0.2611380074366288,0.6958945795454657
m01,79,rat,final,0.261462537906505,0.2636868566478288,0.7004121657067736
m01,79,rat,final,0.30682614838951466,0.25573240388624296,0.6794239090657588
m01,79,rat,final,0.351998629849072,0.24998885355877,0.6910559033099207
m01,79,rat,final,0.397406483652561,0.2415065480387122,0.7006044298516687
m01,79,rat,final,0.4423829661630251,0.24821854150098818,0.669450894862856
m01,79,rat,final,0.4886707609631724,0.2556982737816741,0.6815007264661384
m01,79,rat,final,0.534603482779388,0.2563752303107047,0.674671778531262
m01,79,rat,final,0.5811779326542563,0.24727676388491085,0.6866397583389341
m01,79,rat,final,0.6270740492526231,0.23532999384032227,0.7023675174924092
m01,79,rat,final,0.672591268517016,0.21543401370059947,0.7295158226452974
m01,79,rat,final,0.7171842150741988,0.23457450033500182,0.7571230673631258
m01,79,rat,final,0.7600977778175665,0.3088864102046041,0.6585483088203632
m01,80,lit,final,0.0786618105337035,0.25344092918465055,0.6832194229073966
m01,80,lit,final,0.15241117466826695,0.25537682229350667,0.6533736638756726
m01,80,lit,final,0.2275113126469754,0.2344304543599808,0.6407020799808217
m01,80,lit,final,0.3031204039847333,0.22374009028446099,0.6282614471064034
m01,80,lit,final,0.37754051144555856,0.22855811552297745,0.6519876368145864
m01,80,lit,final,0.45121695058667116,0.21657846295886293,0.6508596156786285
m01,80,lit,final,0.525668904543,0.2084705060677962,0.6784957082933651
m01,80,lit,final,0.5975464693553879,0.25163502311085134,0.6983028128129224
m01,81,shut,final,0.029458278301963074,0.29892907916487776,0.6848618809962526
m01,81,shut,final,0.10798682128793383,0.23699670167233972,0.8045371284565267
m01,81,shut,final,0.1862121791318636,0.21164796133447067,0.7190616701537301
m01,81,shut,final,0.2701492118650598,0.17470033390264011,0.6315369136565908
m01,81,shut,final,0.34976521332621885,0.21611651779169203,0.6517280491472685
m01,81,shut,final,0.43307944765278883,0.21370272656005282,0.650898788748737
m01,81,shut,final,0.5182188832777991,0.20361951059980468,0.6643873054197107
m01,81,shut,final,0.6020851159020668,0.20775631504438752,0.7006350887077287
m01,81,shut,final,0.6869700889010364,0.20947368661047583,0.7622711101902265
m01,81,shut,final,0.7690424944533304,0.29027540531009904,0.6637107854608638
m01,81,shut,final,0.8482863058998256,0.40880308229582996,0.6235443453250299
m01,82,jack,medial,0.059800604896609044,0.24891202995067516,0.6802826940422704
m01,82,jack,medial,0.12692843156682398,0.20469063259222534,0.6778047725724323
m01,82,jack,medial,0.1919514622397419,0.196552898914204,0.7239878129379993
m01,82,jack,medial,0.2555857340410613,0.20183385502679516,0.6388049673416489
m01,82,jack,medial,0.3226845834398494,0.1895865115647269,0.6559261754296482
m01,82,jack,medial,0.38867602450400485,0.19722866125745603,0.6606702883601656
