position,sentence_id,word,sentence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,age,frameRate,sex,expName,date,ID,
medial,18,shut,Say 'shut' again,1,38,102,17,space,1.61907792091,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,28,wrought,Say 'wrought' again,1,39,103,27,space,1.88666915894,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,30,walk,Say 'walk' again,1,40,104,29,space,1.85192990303,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,31,pork,Say 'pork' again,1,41,105,30,space,1.76982808113,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,41,writ,The word is 'writ',1,42,106,40,space,1.66902899742,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,56,tuck,The word is 'tuck',1,43,107,55,space,2.00119805336,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,14,mick,Say 'mick' again,1,44,108,13,space,1.8023121357,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,23,muck,Say 'muck' again,1,45,109,22,space,2.01999688148,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,9,writ,Say 'writ' again,1,46,110,8,space,1.20202898979,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,49,cut,The word is 'cut',1,47,111,48,space,1.96960878372,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,21,luck,Say 'luck' again,1,48,112,20,space,1.70313477516,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,20,gut,Say 'gut' again,1,49,113,19,space,1.83582901955,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,61,talk,The word is 'talk',1,50,114,60,space,2.20293903351,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,64,cork,The word is 'cork',1,51,115,63,space,2.23579621315,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,37,Jack,The word is 'Jack',1,52,116,36,space,2.23661494255,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,35,chat,The word is 'chat',1,53,117,34,space,1.50289988518,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,27,port,Say 'port' again,1,54,118,26,space,1.75421500206,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,38,pack,The word is 'pack',1,55,119,37,space,1.70276618004,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,46,mick,The word is 'mick',1,56,120,45,space,1.60056304932,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,47,chick,The word is 'chick',1,57,121,46,space,1.51715779305,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,60,wrought,The word is 'wrought',1,58,122,59,space,1.75264596939,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,29,talk,Say 'talk' again,1,59,123,28,space,1.97030997276,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,3,chat,Say 'chat' again,1,60,124,2,space,1.23593401909,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,1,cat,Say 'cat' again,1,61,125,0,space,1.68625497818,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,22,duck,Say 'duck' again,1,62,126,21,space,1.10375785828,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,50,shut,The word is 'shut',1,63,127,49,space,2.10358381271,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,9,writ,Say 'writ' again,2,0,128,8,space,2.06947183609,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,5,Jack,Say 'Jack' again,2,1,129,4,space,1.60190391541,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,21,luck,Say 'luck' again,2,2,130,20,space,1.87058115005,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,12,fit,Say 'fit' again,2,3,131,11,space,1.65304493904,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,6,pack,Say 'pack' again,2,4,132,5,space,1.56894397736,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,40,tack,The word is 'tack',2,5,133,39,space,2.21956920624,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,47,chick,The word is 'chick',2,6,134,46,space,2.15186405182,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,32,cork,Say 'cork' again,2,7,135,31,space,1.87061214447,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,19,nut,Say 'nut' again,2,8,136,18,space,1.93634986877,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,58,short,The word is 'short',2,9,137,57,space,2.01877188683,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,25,sort,Say 'sort' again,2,10,138,24,space,2.53650593758,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,26,short,Say 'short' again,2,11,139,25,space,2.4188990593,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,45,kick,The word is 'kick',2,12,140,44,space,1.78608083725,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,39,Mac,The word is 'Mac',2,13,141,38,space,1.569231987,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,13,kick,Say 'kick' again,2,14,142,12,space,1.61988997459,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,49,cut,The word is 'cut',2,15,143,48,space,1.80302405357,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,11,kit,Say 'kit' again,2,16,144,10,space,1.2528090477,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,27,port,Say 'port' again,2,17,145,26,space,1.75254297256,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,36,rat,The word is 'rat',2,18,146,35,space,1.57059001923,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,29,talk,Say 'talk' again,2,19,147,28,space,1.95351791382,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,23,muck,Say 'muck' again,2,20,148,22,space,1.48596096039,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,57,sort,The word is 'sort',2,21,149,56,space,1.83680796623,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,8,tack,Say 'tack' again,2,22,150,7,space,1.75294017792,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,51,nut,The word is 'nut',2,23,151,50,space,2.08684682846,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
final,44,fit,The word is 'fit',2,24,152,43,space,1.76859712601,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
medial,31,pork,Say 'pork' again,2,25,153,30,space,1.66940999031,24,60.3227045164,F,glottal_pilot,2018_Apr_23_1134,F001,
